,SOA-2007,PA-2008,SOA-2008,PA-2009,RTC-2009,SP-2009,SOA-2009,PA-2010,SP-2010,SOA-2010,SP-2011,SOA-2011,PA-2012,PUBA-2012,RTC-2012,SP-2012,SOA-2012,PA-2013,SP-2013,SOA-2013,SOA-2014,PA-2015,SOA-2015,USPSTF-2016,IPA-2016,PA-2016,SOA-2016,RTC-2017,SP-2017,SOA-2017,PA-2018,RTC-2018,SOA-2018,SP-2019,SOA-2019,PA-2020,SOA-2020,RTC-2021,SOA-2021,PA-2022,RTC-2022,SOA-2022,RTC-2023,SP-2023,SOA-2023,SP-2026-DRAFT
SOA-2018,0.8440193670531133,1.4697854131740842,0.8188802422719971,1.2433664425074322,1.1998972768293834,1.0532949366236675,0.8313158921797255,1.0884380357955086,1.092941283354545,0.6727409784404751,0.8630502547653415,0.7239022621917592,1.089621503705448,1.0209225082752675,1.1897831906182754,0.755176641008315,0.704718943028332,1.174821041384754,0.9055017036906886,0.6518931990541349,0.6761176375072828,1.2213360594231795,0.7019377776529724,1.2018058053330278,1.2089966026677725,1.1811685838157613,0.6552699873867617,1.3413944918905627,0.8837131978813976,0.5328422455558371,1.1579487551783014,1.0645032715865925,0.0,1.07964930025426,0.6530578993236646,1.2407176071747952,0.9131403458862792,1.2418288522836143,0.8844436999924387,1.2129393766121879,1.2344263501091393,0.9066772929380187,1.1984574333804332,1.053254769895225,0.8463859466722198,1.270185404692502
SP-2019,1.262590897298547,1.3063450320861316,1.164092140230432,1.1593922838958606,0.8440578438266104,1.0938932563626866,1.2576466930803745,0.9896663829493292,1.0600050652741009,1.0782834740501845,0.8739214946667786,1.0590732767970201,0.9909137977003992,1.0987104559298746,0.7673985641011762,0.924790487218169,1.0294896840721248,1.0267706380425,0.9865437113599186,1.1326455059754148,1.079669744288276,1.0788920041217764,1.1118654897365865,1.3157092721726205,0.9218346985534296,0.9727348709938605,1.0935587554639965,0.9299857262249598,0.9098566510271502,1.119996272478219,0.908667392071072,0.7363959226957437,1.07964930025426,0.0,1.054287092557337,0.9780200022702138,1.0155572159460373,0.7229578569650197,1.04198344662128,0.9153121447855608,0.836509124170122,1.0534748617698155,0.7038075854554322,0.902515717574975,1.0660004614611542,1.16806453531864
SOA-2019,0.9293309001196199,1.5617619321859948,0.915999496146276,1.3121803491230577,1.1406999410273915,1.1317920834979671,0.9487202992783821,1.1683527799224926,1.146642114972697,0.7197529449960562,0.9603443989190843,0.8252186649768377,1.158183638543977,1.1157652450082178,1.113965963578276,0.8618136354724857,0.7084117651052781,1.1959036839825201,1.0282858574244778,0.7131068063350834,0.7074342469088456,1.2471048052765639,0.67702659088937,1.2571483650926292,1.2005564967340152,1.2049629932442414,0.6883629402731591,1.2253325753032784,0.9086852950770433,0.5841771667008842,1.2201215033068338,0.9720785479941224,0.6530578993236646,1.054287092557337,0.0,1.2565544192975295,0.737785241805867,1.1351179832070974,0.7275836768536929,1.2318782135397446,1.2000413416671443,0.8541997216445458,1.134866491100874,1.0619473926784002,0.7876404315455784,1.2776568790029836
PA-2020,1.3387790605296273,1.2303114991159099,1.3093996196730429,0.931595388719445,1.1753428338628298,1.215732870107764,1.3936972597582487,0.7223631835719652,1.1682380382672273,1.2363832726471509,1.0500394999619846,1.1621203728924674,0.7552300215614776,0.8879003072039734,1.1127760640389672,0.9928253276597946,1.1371862823669314,0.6715790293777723,0.9928864564464377,1.2209479454647474,1.2648907630249429,0.6731423757684775,1.2980880390218439,1.4565038598668343,0.7994788821751571,0.41748905459378005,1.3019812854751616,1.3052932853491426,1.097690323645181,1.2393812745589374,0.3581657039560076,1.018815058551471,1.2407176071747952,0.9780200022702138,1.2565544192975295,0.0,1.2587524923992686,1.20318782541549,1.2402101930788891,0.2885611380009216,1.2994563150788263,1.2394234923226326,1.1211235794440166,1.1190597013855748,1.1699013419258297,1.3255878547899655
SOA-2020,0.9657638276076623,1.5569856453109672,0.9217301132787512,1.3680714346696359,1.0393946156345248,1.2358170430062507,1.084112101196835,1.2362999648870114,1.2253272004742444,0.8156616963025849,0.9931610535632097,0.7418686177094073,1.159052346203603,1.1570235068062515,0.9712345941424287,0.8654838834401505,0.8054366426990234,1.2399691860087894,1.040790781726439,0.7985286835184775,0.8562690730462916,1.2731612957472378,0.77471526330285,1.3316408897162293,1.1099590505066486,1.2580131375519263,0.7517802749828608,1.246006189414856,1.0092385236069654,0.8881347739533892,1.2556617385826592,0.877055219128538,0.9131403458862792,1.0155572159460373,0.737785241805867,1.2587524923992686,0.0,1.0892122231537402,0.6797900505420856,1.2280403745894242,1.201833289908528,0.7372188488344581,1.077918863810766,1.0558016758223947,0.680607389595117,1.2270653425720621
RTC-2021,1.2913200049597955,1.6835707580608463,1.3163509382085392,1.4103176161744642,0.780195408106054,1.280056587945185,1.470010851548054,1.2227854670794436,1.2426089624732544,1.2094238964438513,1.0778523366599493,1.1690930696663817,1.2426284285682654,1.3692934966123207,0.6224126490273125,1.1537663707055026,1.1061249241221773,1.2834580341937392,1.19700134045231,1.2025230413526082,1.265600653983904,1.3388592668992239,1.2746995754427661,1.4038426804039346,1.0783434272652315,1.1889164767611253,1.2635655684634421,0.6884174851411269,1.0184485867967912,1.251047098268664,1.1545680465884343,0.5440879286794014,1.2418288522836143,0.7229578569650197,1.1351179832070974,1.20318782541549,1.0892122231537402,0.0,1.0931790370634136,1.1527684855961648,0.5376460870455326,1.1041223268062461,0.4109414216786589,0.946914482818349,1.1047352303656819,1.2574015599516633
SOA-2021,0.9789335636467342,1.5371226469915944,0.8750697495752483,1.3774951613406425,1.1702230204828337,1.2751685721848551,1.0547971558891147,1.2176866457396383,1.251696394641074,0.8717474621210755,1.0305343766066863,0.7462469227521469,1.1963727322238034,1.1772178306546413,1.102409861417663,0.9391609011052884,0.7864181561325646,1.2427814946645899,1.0881006068118504,0.7997580521218243,0.7609436688836213,1.284126163356171,0.8939432121647898,1.3110465239553541,1.2212460963725527,1.2783489326307413,0.8455428463705551,1.1440905902319625,1.0224869635591327,0.8267181226275219,1.2567807716251587,0.9980807748418842,0.8844436999924387,1.04198344662128,0.7275836768536929,1.2402101930788891,0.6797900505420856,1.0931790370634136,0.0,1.1983005251029393,1.1426693992188552,0.6432902186415533,1.0723585020375814,0.9832878601862105,0.6279913870332879,1.211682330897696
PA-2022,1.326125231162881,1.2187963519777714,1.2818876905568317,0.9282710907089898,1.1464886740618223,1.2682916179446426,1.3720948332872696,0.7231469576930235,1.2387337106804361,1.214380705500857,1.0499892546262821,1.1698094052079566,0.7347114617866827,0.8421761327546325,1.079733419639936,0.9798272334356032,1.1121619028438918,0.6709220999922998,0.9871726077027296,1.1956902490898351,1.23446560966635,0.6801276214878946,1.2754293365366203,1.4451935781089964,0.7602322392426683,0.49085730201746247,1.238284587893396,1.2191001912966335,1.0869325038059432,1.2392425380646441,0.4209215274454572,0.9860887268452347,1.2129393766121879,0.9153121447855608,1.2318782135397446,0.2885611380009216,1.2280403745894242,1.1527684855961648,1.1983005251029393,0.0,1.2582272214876344,1.1970311731610814,1.052131897255434,1.1078125625097566,1.135521727990793,1.2622750025002205
RTC-2022,1.3425002602986997,1.7707852592065807,1.390842859074044,1.5330029689779208,0.9949037282848504,1.241009722575693,1.4715387160086957,1.2578872675319712,1.2178968461513844,1.2763249369891367,1.0325589223497205,1.27528611788461,1.3255941800488553,1.3689825289379667,0.8580479577027899,1.1914364469414673,1.197465211720965,1.3924732365058246,1.2269483366780958,1.2604380158325528,1.266589840563502,1.45370831496553,1.2918339516406674,1.4031953461537738,1.2029375310757187,1.3318776546148252,1.2749695166692452,0.6153313403424064,1.0047522883473223,1.338558229923227,1.2640751839622415,0.8270780044286282,1.2344263501091393,0.836509124170122,1.2000413416671443,1.2994563150788263,1.201833289908528,0.5376460870455326,1.1426693992188552,1.2582272214876344,0.0,1.2110116566348132,0.5965985704650582,0.9156179458739527,1.1919559019414936,1.2268057419762242
SOA-2022,1.0787951010493437,1.5576718830918894,0.9376648841761075,1.3792568854002338,1.203166625930348,1.260594381213682,1.1068006961506072,1.2347490341692329,1.2825436712317608,0.8867643803966248,1.0182008610281266,0.8426587821996683,1.2543819640329172,1.2176706967644921,1.1885868305056813,1.0206845659980066,0.8656016704422219,1.2672049293238725,1.1741581376636752,0.8369361040150065,0.9182896629534474,1.3168498000819924,0.8661387939992058,1.414816454607565,1.2019162627562392,1.2654199691349477,0.919112162476985,1.2791344662143325,1.0699266019420455,0.8714346505913543,1.2668232407364195,1.022675260120203,0.9066772929380187,1.0534748617698155,0.8541997216445458,1.2394234923226326,0.7372188488344581,1.1041223268062461,0.6432902186415533,1.1970311731610814,1.2110116566348132,0.0,1.1333094621951636,1.008945193881071,0.5594938624026005,1.2537626802468573
RTC-2023,1.3206847664963264,1.5784805946469536,1.274946863576481,1.3407720841786648,0.6748807217782692,1.265524446432931,1.4030088297828216,1.1793800009561726,1.2207382004656842,1.1478142451127937,1.0672025652343788,1.1469129346708042,1.1883635905922585,1.2864141657923618,0.5720520204771742,1.1195329357410362,1.122333501107326,1.2098704412494476,1.1566550836893272,1.1704225963876713,1.1954933768701683,1.2728048510646253,1.273441344876954,1.400564997093721,1.00909039230228,1.142583316511464,1.2297849264290632,0.6325226786336486,1.037938766727034,1.2373113511277225,1.0965502965636047,0.5205353729107682,1.1984574333804332,0.7038075854554322,1.134866491100874,1.1211235794440166,1.077918863810766,0.4109414216786589,1.0723585020375814,1.052131897255434,0.5965985704650582,1.1333094621951636,0.0,0.993037542113572,1.1028403050189566,1.2508109464575865
SP-2023,1.288051992241477,1.6824737561039167,1.2366083775488754,1.3820205942730288,1.168373477867822,0.9471859548536177,1.1664597681250908,1.1511604118901246,0.8845449919062893,1.158391887899183,0.7824753643073383,1.062709139217812,1.1006759957266923,1.16855984272187,1.1810602046798477,0.842853945663419,1.0875855147394367,1.2955174326189687,0.8295419018683751,1.0886502381364596,1.0280196036185507,1.3576364954163012,1.16611819350503,1.4197293715745998,1.1685412489874671,1.241645254136141,1.112249417568574,1.0883416152176417,0.5234624785575988,1.147408906650421,1.165568854778418,1.0416336016852064,1.053254769895225,0.902515717574975,1.0619473926784002,1.1190597013855748,1.0558016758223947,0.946914482818349,0.9832878601862105,1.1078125625097566,0.9156179458739527,1.008945193881071,0.993037542113572,0.0,0.9862112013105703,1.2193679432896216
SOA-2023,0.9404592648628157,1.5473057183125867,0.9369645002803637,1.3030852706245952,1.1533757885470275,1.2280265305827343,1.125090980587936,1.144008454302533,1.238552263474653,0.8352188708522684,0.9651755440026416,0.8279370436397703,1.1912360222537028,1.0899916233751843,1.1337933559148656,0.9303613587445612,0.7762531155313043,1.1966808226165788,1.0904307517134528,0.7470694803611952,0.8896832268354179,1.2514034353678858,0.8569992210970828,1.3371604009846214,1.1497062152548627,1.2060488397616433,0.8110461584863773,1.301340541350959,1.0351461997946787,0.8389140883406897,1.1804391003076964,0.986413885176273,0.8463859466722198,1.0660004614611542,0.7876404315455784,1.1699013419258297,0.680607389595117,1.1047352303656819,0.6279913870332879,1.135521727990793,1.1919559019414936,0.5594938624026005,1.1028403050189566,0.9862112013105703,0.0,1.1993604807807168
SP-2026-DRAFT,1.4170394625643643,1.522530200847041,1.3650228088773944,1.3724921530485532,1.4086038803256358,1.3239533042402611,1.5144554191300827,1.293568140189731,1.337799756497591,1.2975314012052208,1.131686983466764,1.2675764712149011,1.2860224441148527,1.2385962863960767,1.3309611126873844,1.15780317139236,1.2840265739861803,1.3416014331315118,1.2341307692068277,1.2725322607952534,1.3054556993172965,1.33036613671208,1.237130764347157,1.3279768333425277,1.2384588358506705,1.323470909325007,1.2014687865862128,1.3143554351195679,1.1479113768612366,1.2862264983869192,1.3061772328570247,1.2367641518923405,1.270185404692502,1.16806453531864,1.2776568790029836,1.3255878547899655,1.2270653425720621,1.2574015599516633,1.211682330897696,1.2622750025002205,1.2268057419762242,1.2537626802468573,1.2508109464575865,1.2193679432896216,1.1993604807807168,0.0
